% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 02:54"
% Dimension,3
% Nodes,1182
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
0,0,386.54451858913245,-0.00664712266197246
0,0,381.5483317445187,-0.006656342623612447
0,0,382.5475691134414,-0.006654553093347329
0,0,384.5460438512869,-0.006650891827345573
0,0,383.5468064823643,-0.006652735899899486
0,0,372.55519542421365,-0.006671148595374814
0,0,371.5559580552906,-0.006672642696852682
0,0,380.54909437559587,-0.006658104158484957
0,0,392.53994280266926,-0.006635194165118744
0,0,391.54070543374655,-0.006637245083665928
0,0,393.53918017159185,-0.006633119170846422
0,0,432.50943755958053,-0.006536218578982576
0,0,433.5086749285033,-0.006533395252297709
0,0,327.58951382268833,-0.006701347257780793
0,0,318.5963775023831,-0.006696345860985297
0,0,317.5971401334605,-0.0066955162609523815
0,0,255.64442326024783,-0.006507919741324657
0,0,256.6436606291707,-0.006513513755338302
0,0,257.6428979980934,-0.00651900854652262
0,0,345.57578646329836,-0.006699262855228174
0,0,346.5750238322211,-0.006698719456548256
0,0,347.5742612011438,-0.0066981341151401775
0,0,348.57349857006676,-0.006697507111438793
0,0,351.5712106768352,-0.006695381364383418
0,0,352.5704480457578,-0.006694593371006486
0,0,353.56968541468063,-0.006693766357200461
0,0,354.56892278360334,-0.006692900266434418
0,0,330.58722592945657,-0.006702071683734863
0,0,323.592564346997,-0.006699661375690873
0,0,324.59180171592,-0.00670016182477804
0,0,325.5910390848427,-0.0067006092476859964
0,0,326.5902764537655,-0.006701004127660114
0,0,440.50333651096275,-0.006513259504150361
0,0,441.5025738798855,-0.006510332324143308
0,0,499.458341277407,-0.00632559834910343
0,0,498.4591039084844,-0.006328947759941958
0,0,501.45681601525274,-0.006318889994586272
0,0,500.4575786463299,-0.006322245789849774
0,0,573.4019065776931,-0.0060753766838223255
0,0,574.4011439466158,-0.006072039428124837
0,0,575.4003813155388,-0.006068704955600367
0,0,407.528503336511,-0.006601674593315481
0,0,406.52926596758823,-0.006604059490918255
0,0,403.53155386081994,-0.006611091859202068
0,0,404.5307912297426,-0.0066087684660736615
0,0,405.53002859866547,-0.006606424246244845
0,0,408.52774070543376,-0.006599269766545124
0,0,409.52697807435646,-0.006596845182570386
0,0,402.53231649189695,-0.006613394298552214
0,0,390.5414680648237,-0.0066392712151650815
0,0,370.55672068636784,-0.006674105214141456
0,0,369.55748331744513,-0.006675535795399267
0,0,373.55443279313636,-0.006669623289712921
0,0,374.55367016205906,-0.006668067176045461
0,0,378.5506196377502,-0.006661542475492464
0,0,377.55138226882747,-0.0066632180995728945
0,0,367.55900857959966,-0.006678299858008307
0,0,368.5582459485224,-0.006676934219816785
0,0,356.56739752144904,-0.006691053227221445
0,0,357.5666348903718,-0.006690073024949087
0,0,414.52316491897045,-0.006584435338380468
0,0,413.5239275500477,-0.0065869546497763195
0,0,412.5246901811249,-0.006589455456828684
0,0,411.52545281220216,-0.0065919377090557
0,0,410.52621544327917,-0.006594401058821558
0,0,447.4979980934223,-0.006492523188048012
0,0,446.49876072449956,-0.006495519841643877
0,0,445.4995233555768,-0.006498505357124567
0,0,444.50028598665403,-0.006501479534532742
0,0,450.49571020019073,-0.006483468624688041
0,0,451.4949475691134,-0.006480429528099385
0,0,449.49647283126785,-0.006486497338003194
0,0,448.49723546234503,-0.006489515630842849
0,0,319.59561487130605,-0.00669711946341171
0,0,320.5948522402288,-0.0066978372604600996
0,0,321.5940896091517,-0.006698499721462038
0,0,322.5933269780743,-0.0066991075723892
0,0,398.53536701620595,-0.00662238790719338
0,0,389.54223069590086,-0.006641272133429396
0,0,388.5429933269781,-0.006643247935972386
0,0,387.5437559580553,-0.006645198322950216
0,0,396.5368922783604,-0.0066267503131467375
0,0,514.4469018112488,-0.00627503427637755
0,0,515.4461391801714,-0.006271647035785967
0,0,504.4545281220209,-0.00630880495482734
0,0,505.45376549094374,-0.006305437854718182
0,0,502.4560533841755,-0.006315531165893093
0,0,503.4552907530983,-0.006312169469386039
0,0,431.51020019065777,-0.006539027830874173
0,0,443.5010486177312,-0.006504442204010263
0,0,442.5018112488085,-0.006507393200286614
0,0,422.5170638703528,-0.006563647664139082
0,0,428.5124880838895,-0.0065473700090287945
0,0,429.5117254528122,-0.006544603842872582
0,0,430.5109628217349,-0.006541822990509142
0,0,434.507912297426,-0.0065305581915181075
0,0,435.50714966634894,-0.006527707511635697
0,0,437.5056244041945,-0.006521966657534247
0,0,436.5063870352718,-0.006524843543456504
0,0,439.5040991420401,-0.006516174535563156
0,0,438.5048617731172,-0.006519076968123254
0,0,454.49265967588184,-0.006471251587291445
0,0,455.49189704480455,-0.006468172785195575
0,0,359.5651096282174,-0.006688001825511404
0,0,360.5643469971401,-0.006686911594096364
0,0,358.5658722592947,-0.00668905586837505
0,0,355.5681601525261,-0.006691995776578122
0,0,513.4476644423261,-0.006278419949380432
0,0,586.391992373689,-0.00603222521497949
0,0,587.3912297426122,-0.0060289284066147005
0,0,293.6154432793137,-0.006657201000768101
0,0,294.6146806482365,-0.006659559611450804
0,0,301.6093422306959,-0.006674120133147266
0,0,302.6085795996187,-0.006675929214986132
0,0,273.63069590085803,-0.006594048358113281
0,0,267.6352716873212,-0.006568660861082138
